BIL,State,Education District,School Level,Type of School,School Code,School Name,Correspondence Address,Poscode,City,Urban/Rural,Gov/Gov Aided,Enrollment,N. of Teachers,PreSchool,Integration,X Cood,Y Cood,Student:Teacher Ratio
8550,Sabah,Ppd Sandakan,Menengah,SMK,XEA2074,Sekolah Menengah Kebangsaan Gum-Gum,Ppm 46 Elopura,90000,Sandakan,Luar Bandar,Kerajaan,613.0,43.0,Tiada,Tiada,117.91304,5.9,14.256
8551,Sabah,Ppd Sandakan,Menengah,SMK,XEA2075,Sekolah Menengah Kebangsaan Muhibbah,"Batu 4, Jalan Cecily Utara",90000,Sandakan,Bandar,Kerajaan,1378.0,94.0,Tiada,Ada,118.07197,5.85003,14.66
8552,Sabah,Ppd Sandakan,Menengah,SMK,XEA2076,Sekolah Menengah Kebangsaan Taman Fajar,Wdt 83,90500,Sandakan,Bandar,Kerajaan,834.0,53.0,Tiada,Tiada,118.05213,5.88356,15.736
8553,Sabah,Ppd Sandakan,Menengah,SMK,XEA2077,Sekolah Menengah Kebangsaan Perempuan,Wdt 84,90500,Sandakan,Bandar,Kerajaan,720.0,50.0,Tiada,Tiada,118.06141,5.8777,14.4
8554,Sabah,Ppd Tongod,Menengah,SMK,XEA2078,Sekolah Menengah Kebangsaan Tongod,Peti Surat 08,89320,Telupid,Luar Bandar,Kerajaan,608.0,53.0,Tiada,Ada,116.96769,5.27204,11.472
8555,Sabah,Ppd Kinabatangan,Menengah,SMK,XEA2079,Sekolah Menengah Kebangsaan Paris,Wdt 220 Kinabatangan,90200,Sandakan,Luar Bandar,Kerajaan,525.0,43.0,Tiada,Tiada,118.05714,5.25452,12.209
8556,Sabah,Ppd Sandakan,Menengah,SMK,XEA2080,Sekolah Menengah Kebangsaan Merpati,Wdt 54,90500,Sandakan,Bandar,Kerajaan,1035.0,63.0,Tiada,Tiada,118.043332,5.887762,16.429
8557,Sabah,Ppd Sandakan,Menengah,SMK,XEA2081,Sekolah Menengah Kebangsaan Segaliud,Peti Surat 2594,90729,Sandakan,Luar Bandar,Kerajaan,813.0,54.0,Tiada,Tiada,117.7833,5.7594,15.056
8558,Sabah,Ppd Sandakan,Menengah,SMK,XEA2082,Sekolah Menengah Kebangsaan Libaran,Wdt 147,90500,Sandakan,Luar Bandar,Kerajaan,462.0,28.0,Tiada,Tiada,118.01241,5.98779,16.5
8559,Sabah,Ppd Sandakan,Menengah,SMK,XEA2083,Sekolah Menengah Kebangsaan Elopura Dua,"Tingkat 5, Wisma Persekutuan",90400,Sandakan,Bandar,Kerajaan,1200.0,86.0,Tiada,Tiada,118.05056,5.85366,13.953
8560,Sabah,Ppd Sandakan,Menengah,SMK,XEA2084,Sekolah Menengah Kebangsaan Sandakan Dua,Peti Surat 2769,90731,Sandakan,Bandar,Kerajaan,827.0,78.0,Tiada,Ada,118.05359,5.85672,10.603
8561,Sabah,Ppd Sandakan,Menengah,SMK,XEA2085,Sekolah Menengah Kebangsaan Tinusa,Wdt 139,90500,Sandakan,Bandar,Kerajaan,969.0,51.0,Tiada,Tiada,118.0709167,5.8886833,19.0
8562,Sabah,Ppd Ranau,Menengah,SMK,XEA2140,Sekolah Menengah Kebangsaan Ulu Sugut (Malinsau),Peti Surat 234,89308,Ranau,Luar Bandar,Kerajaan,670.0,56.0,Tiada,Ada,116.97417,6.09344,11.964
8563,Sabah,Ppd Tongod,Menengah,SMK,XEA2141,Sekolah Menengah Kebangsaan Telupid,Peti Surat 02,89320,Telupid,Luar Bandar,Kerajaan,1375.0,100.0,Tiada,Ada,117.12461,5.62827,13.75
8564,Sabah,Ppd Labuk & Sugut,Menengah,SMK,XEA2142,Sekolah Menengah Kebangsaan Terusan Sugut,Peti Surat 3545,90739,Sandakan,Luar Bandar,Kerajaan,218.0,21.0,Tiada,Tiada,117.69957,6.41928,10.381
8565,Sabah,Ppd Labuk & Sugut,Menengah,SMK,XEA2143,Sekolah Menengah Kebangsaan Pamol,Peti Surat 3018,90733,Sandakan,Luar Bandar,Kerajaan,706.0,49.0,Tiada,Tiada,117.39242,6.01209,14.408
8566,Sabah,Ppd Labuk & Sugut,Menengah,SMK,XEA2144,Sekolah Menengah Kebangsaan Simpangan,Peti Surat 27,90107,Beluran,Luar Bandar,Kerajaan,839.0,50.0,Tiada,Tiada,117.37077,6.37769,16.78
8567,Sabah,Ppd Labuk & Sugut,Menengah,SMK,XEA2145,Sekolah Menengah Kebangsaan Balaban Jaya,Peti Surat 108,90108,Beluran,Luar Bandar,Kerajaan,263.0,22.0,Tiada,Tiada,117.60836,5.82004,11.955
8568,Sabah,Ppd Tongod,Menengah,SMK,XEA2146,Sekolah Menengah Kebangsaan Ulu Sapi,Wdt 784,90009,Sandakan,Luar Bandar,Kerajaan,395.0,29.0,Tiada,Tiada,117.38461,5.73974,13.621
8569,Sabah,Ppd Labuk & Sugut,Menengah,SMK,XEA2147,Sekolah Menengah Kebangsaan Beluran Ii,Peti Surat 558,90107,Beluran,Luar Bandar,Kerajaan,413.0,37.0,Tiada,Tiada,117.58666,5.88793,11.162
8570,Sabah,Ppd Kinabatangan,Menengah,SMK,XEA2220,Sekolah Menengah Kebangsaan Bukit Garam,"Wdt 12, Kota Kinabatangan",90200,Kinabatangan,Luar Bandar,Kerajaan,1294.0,84.0,Tiada,Tiada,117.83049,5.59522,15.405
8571,Sabah,Ppd Tongod,Menengah,SMK,XEA2224,Sekolah Menengah Kebangsaan Penangah,Peti Surat 82,89320,Telupid,Luar Bandar,Kerajaan,695.0,49.0,Tiada,Tiada,116.83546,5.21596,14.184
8572,Sabah,Ppd Kinabatangan,Menengah,SMK,XEA2225,Sekolah Menengah Kebangsaan Sukau,"Wdt 212, Kota Kinabatangan",90200,Kinabatangan,Luar Bandar,Kerajaan,519.0,33.0,Tiada,Tiada,118.26572,5.51846,15.727
8573,Sabah,Ppd Tongod,Menengah,SMK,XEA2226,Sekolah Menengah Kebangsaan Entilibon,Peti Surat 08,89320,Telupid,Luar Bandar,Kerajaan,886.0,63.0,Tiada,Tiada,117.04386,5.52959,14.063
8574,Sabah,Ppd Kinabatangan,Menengah,SMK,XEA2227,Sekolah Menengah Kebangsaan Bukit Garam Ii,Wdt 206,90200,Sandakan,Luar Bandar,Kerajaan,869.0,63.0,Tiada,Ada,117.83568,5.59329,13.794
8575,Sabah,Ppd Tawau,Menengah,SMK,XEA3053,Sekolah Menengah Kebangsaan Balung,Peti Surat 60070,91010,Tawau,Luar Bandar,Kerajaan,1778.0,124.0,Tiada,Ada,118.09876,4.36326,14.339
8576,Sabah,Ppd Tawau,Menengah,SMK,XEA3062,Sekolah Menengah Kebangsaan Kinabutan,Peti Surat 60267,91012,Tawau,Bandar,Kerajaan,1267.0,99.0,Tiada,Tiada,117.95522,4.25514,12.798
8577,Sabah,Ppd Tawau,Menengah,SMK,XEA3064,Sekolah Menengah Kebangsaan Merotai Besar,Peti Surat 272,91007,Tawau,Luar Bandar,Kerajaan,1255.0,98.0,Tiada,Ada,117.77471,4.42015,12.806
8578,Sabah,Ppd Tawau,Menengah,SMK,XEA3066,Sekolah Menengah Kebangsaan Jalan Apas,Peti Surat 61276,91022,Tawau,Bandar,Kerajaan,929.0,73.0,Tiada,Tiada,117.94401,4.25749,12.726
8579,Sabah,Ppd Tawau,Menengah,SMK,XEA3067,Sekolah Menengah Kebangsaan Umas-Umas,Peti Surat 1701,91042,Tawau,Luar Bandar,Kerajaan,794.0,63.0,Tiada,Ada,117.66675,4.4715,12.603
8580,Sabah,Ppd Tawau,Menengah,KT6,XEA3068,Kolej Tingkatan Enam Tawau,Peti Surat 61254,91022,Tawau,Bandar,Kerajaan,910.0,101.0,Tiada,Tiada,117.92505,4.27309,9.01
8581,Sabah,Ppd Tawau,Menengah,SMK,XEA3069,Sekolah Menengah Kebangsaan Kalabakan,Peti Surat 62494,91034,Tawau,Luar Bandar,Kerajaan,555.0,43.0,Tiada,Tiada,117.50089,4.4035,12.907
8582,Sabah,Ppd Tawau,Menengah,SMK,XEA3070,Sekolah Menengah Kebangsaan Pasir Putih,Peti Surat 1932,91044,Tawau,Bandar,Kerajaan,1261.0,96.0,Tiada,Ada,117.85955,4.29944,13.135
8583,Sabah,Ppd Tawau,Menengah,SMK,XEA3071,Sekolah Menengah Kebangsaan Titingan,Peti Surat 61814,91028,Tawau,Bandar,Kerajaan,768.0,48.0,Tiada,Ada,117.90632,4.243,16.0
8584,Sabah,Ppd Tawau,Menengah,SMK,XEA3072,Sekolah Menengah Kebangsaan Wakuba,Peti Surat 61835,91028,Tawau,Luar Bandar,Kerajaan,453.0,37.0,Tiada,Tiada,118.08592,4.32051,12.243
8585,Sabah,Ppd Tawau,Menengah,SMK,XEA3073,Sekolah Menengah Kebangsaan Tawau Ii,Peti Surat 1980,91044,Tawau,Bandar,Kerajaan,671.0,42.0,Tiada,Tiada,117.913467,4.253983,15.976
8586,Sabah,Ppd Tawau,Menengah,SMK,XEA3074,Sekolah Menengah Kebangsaan Jambatan Putih,Peti Surat 60917,91019,Tawau,Bandar,Kerajaan,826.0,66.0,Tiada,Tiada,117.92504,4.27626,12.515
8587,Sabah,Ppd Tawau,Menengah,SMK,XEA3075,Sekolah Menengah Kebangsaan Kinabutan 2,Peti Surat 60039,90101,Tawau,Bandar,Kerajaan,508.0,33.0,Tiada,Ada,117.969313,4.275237,15.394
8588,Sabah,Ppd Lahad Datu,Menengah,SMK,XEA3101,Sekolah Menengah Kebangsaan Tungku,Peti Surat 60847,91117,Lahad Datu,Luar Bandar,Kerajaan,1172.0,84.0,Tiada,Ada,118.87058,5.02182,13.952
8589,Sabah,Ppd Lahad Datu,Menengah,SBP,XEA3102,Sekolah Menengah Sains Lahad Datu,Beg Berkunci No 18,91108,Lahad Datu,Luar Bandar,Kerajaan,482.0,51.0,Tiada,Tiada,118.25295,5.09214,9.451
8590,Sabah,Ppd Lahad Datu,Menengah,SMK,XEA3103,Sekolah Menengah Kebangsaan Silabukan,Peti Surat 60715,91116,Lahad Datu,Luar Bandar,Kerajaan,878.0,64.0,Tiada,Tiada,118.5315,5.0137,13.719
8591,Sabah,Ppd Lahad Datu,Menengah,SMK,XEA3104,Sekolah Menengah Kebangsaan Sepagaya,Peti Surat 61054,91119,Lahad Datu,Bandar,Kerajaan,1979.0,146.0,Tiada,Tiada,118.2977,5.02777,13.555
8592,Sabah,Ppd Lahad Datu,Menengah,SMK,XEA3105,Sekolah Menengah Kebangsaan Desa Kencana,"Peti Surat 344, Bandar Cenderawasih, Felda Sahabat",91150,Lahad Datu,Luar Bandar,Kerajaan,1594.0,125.0,Tiada,Ada,119.06715,5.08029,12.752
8593,Sabah,Ppd Lahad Datu,Menengah,SMK,XEA3106,Sekolah Menengah Kebangsaan Segama,61400 Batu 13 Jalan Sandakan,91122,Lahad Datu,Luar Bandar,Kerajaan,850.0,69.0,Tiada,Ada,118.24457,5.09349,12.319
8594,Sabah,Ppd Lahad Datu,Menengah,SMK,XEA3107,Sekolah Menengah Kebangsaan Terusan,Peti Surat 60706,91116,Lahad Datu,Bandar,Kerajaan,1112.0,77.0,Tiada,Ada,118.2795333,5.0098167,14.442
8595,Sabah,Ppd Kunak,Menengah,SMK,XEA3201,Sekolah Menengah Kebangsaan Kunak Jaya,Peti Surat 124,91207,Kunak,Luar Bandar,Kerajaan,831.0,73.0,Tiada,Tiada,118.25003,4.67897,11.384
8596,Sabah,Ppd Kunak,Menengah,SMK,XEA3202,Sekolah Menengah Kebangsaan Madai,Wdt 178,91209,Kunak,Luar Bandar,Kerajaan,1075.0,89.0,Tiada,Ada,118.18699,4.72469,12.079
8597,Sabah,Ppd Semporna,Menengah,SMK,XEA3329,Sekolah Menengah Kebangsaan Bugaya,W.D.T 25,91309,Semporna,Luar Bandar,Kerajaan,1780.0,129.0,Tiada,Ada,118.55763,4.49357,13.798
8598,Sabah,Ppd Semporna,Menengah,SMK,XEA3330,Sekolah Menengah Kebangsaan Bum-Bum,W.D.T 72,91308,Semporna,Luar Bandar,Kerajaan,1919.0,135.0,Tiada,Ada,118.6701,4.45879,14.215
8599,Sabah,Ppd Semporna,Menengah,SMK,XEA3331,Sekolah Menengah Kebangsaan Tagasan,Peti Surat 409,91308,Semporna,Luar Bandar,Kerajaan,1335.0,101.0,Tiada,Tiada,118.54793,4.42861,13.218
8600,Sabah,Ppd Semporna,Menengah,SMK,XEA3332,Sekolah Menengah Kebangsaan Kabogan,Peti Surat 408,91308,Semporna,Luar Bandar,Kerajaan,648.0,46.0,Tiada,Tiada,118.61071,4.42043,14.087
8601,Sabah,Ppd Semporna,Menengah,SMK,XEA3333,Sekolah Menengah Kebangsaan Kabogan Ii,W.D.T 48,91309,Semporna,Luar Bandar,Kerajaan,578.0,42.0,Tiada,Tiada,118.60351,4.4584,13.762
8602,Sabah,Ppd Semporna,Menengah,SMK,XEA3334,Sekolah Menengah Kebangsaan Bugaya Ii,W.D.T 69,91309,Semporna,Luar Bandar,Kerajaan,1099.0,72.0,Tiada,Tiada,118.55068,4.50805,15.264
8603,Sabah,Ppd Semporna,Menengah,SMK,XEA3335,Sekolah Menengah Kebangsaan Datuk Haji Panglima Jakarullah,W.D.T 70,91308,Semporna,Luar Bandar,Kerajaan,1561.0,108.0,Tiada,Tiada,118.571,4.4474,14.454
8604,Sabah,Ppd Kota Kinabalu,Menengah,SBP,XEA4039,Sekolah Menengah Sains Sabah,D/A Ipg Kent (Kampus Lama) Jalan Bolong,89207,Tuaran,Bandar,Kerajaan,501.0,52.0,Tiada,Tiada,116.10915,5.95905,9.635
8605,Sabah,Ppd Kota Kinabalu,Menengah,SMK,XEA4040,Sekolah Menengah Kebangsaan Sanzac,Peti Surat 264,89458,Tanjung Aru,Bandar,Kerajaan,1438.0,104.0,Tiada,Tiada,116.0657,5.96003,13.827
8606,Sabah,Ppd Kota Kinabalu,Menengah,SMK,XEA4041,Sekolah Menengah Kebangsaan Inanam,Peti Surat A-290,89357,Inanam,Bandar,Kerajaan,1300.0,89.0,Tiada,Ada,116.13088,6.00709,14.607
8607,Sabah,Ppd Kota Kinabalu,Menengah,SMK,XEA4042,Sekolah Menengah Kebangsaan Pulau Gaya,Peti Surat 14604,88852,Kota  Kinabalu,Luar Bandar,Kerajaan,812.0,54.0,Tiada,Tiada,116.06083,6.00049,15.037
8608,Sabah,Ppd Kota Kinabalu,Menengah,SMK,XEA4043,Sekolah Menengah Kebangsaan Perempuan,Peti Surat 12949,88832,Kota Kinabalu,Bandar,Kerajaan,535.0,50.0,Tiada,Tiada,116.09892,5.98384,10.7
8609,Sabah,Ppd Kota Kinabalu,Menengah,SMK,XEA4044,Sekolah Menengah Kebangsaan Taman Tun Fuad,Jalan Bundusan Luyang Kota Kinabalu,88300,Kota Kinabalu,Bandar,Kerajaan,680.0,64.0,Tiada,Ada,116.1,5.94733,10.625
8610,Sabah,Ppd Kota Kinabalu,Menengah,SMK,XEA4045,Sekolah Menengah Kebangsaan Kolombong,Peti Surat A-155,89357,Kota Kinabalu,Bandar,Kerajaan,1914.0,122.0,Tiada,Ada,116.12966,5.98088,15.689
8611,Sabah,Ppd Kota Kinabalu,Menengah,SMK,XEA4046,Sekolah Menengah Kebangsaan Tebobon,Peti Surat A-12,88450,Inanam,Bandar,Kerajaan,2272.0,124.0,Tiada,Tiada,116.16635,6.05741,18.323
8612,Sabah,Ppd Kota Kinabalu,Menengah,SUKAN,XEA4047,Sekolah Sukan Malaysia Sabah,Peti Surat 18472,88450,Kota Kinabalu,Bandar,Kerajaan,229.0,62.0,Tiada,Tiada,116.14041,6.010182,3.694
8613,Sabah,Ppd Kota Kinabalu,Menengah,KT6,XEA4048,Kolej Tingkatan Enam Kota Kinabalu,Beg Berkunci 2031,89358,Kota Kinabalu,Luar Bandar,Kerajaan,639.0,80.0,Tiada,Tiada,116.165541,6.03217,7.988
8614,Sabah,Ppd Penampang,Menengah,SMK,XEA4127,Sekolah Menengah Kebangsaan Datuk Peter Mojuntin,Peti Surat 839,89507,Penampang,Luar Bandar,Kerajaan,1396.0,102.0,Tiada,Ada,116.08753,5.90672,13.686
8615,Sabah,Ppd Penampang,Menengah,SMK,XEA4128,Sekolah Menengah Kebangsaan Bahang,Peti Surat 352,89507,Penampang,Bandar,Kerajaan,1922.0,119.0,Tiada,Ada,116.08856,5.92428,16.151
8616,Sabah,Ppd Penampang,Menengah,SMK,XEA4129,Sekolah Menengah Kebangsaan Tansau,Peti Surat 655,88858,Tanjung Aru,Luar Bandar,Kerajaan,1954.0,132.0,Tiada,Ada,116.05613,5.87852,14.803
8617,Sabah,Ppd Penampang,Menengah,SMK,XEA4130,Sekolah Menengah Kebangsaan Limbanak,Peti Surat 495,89507,Penampang,Luar Bandar,Kerajaan,1167.0,107.0,Tiada,Tiada,116.10504,5.87894,10.907
8618,Sabah,Ppd Papar,Menengah,SMK,XEA4261,Sekolah Menengah Kebangsaan Kinarut,Peti Surat 637,89608,Papar,Luar Bandar,Kerajaan,2197.0,148.0,Tiada,Ada,116.03555,5.82992,14.845
8619,Sabah,Ppd Papar,Menengah,SMK,XEA4262,Sekolah Menengah Kebangsaan Benoni,Peti Surat 189,89608,Papar,Luar Bandar,Kerajaan,886.0,88.0,Tiada,Ada,115.93351,5.68792,10.068
8620,Sabah,Ppd Papar,Menengah,SMK,XEA4263,Sekolah Menengah Kebangsaan Takis,Peti Surat 486,89608,Papar,Luar Bandar,Kerajaan,1009.0,92.0,Tiada,Ada,115.9306,5.72516,10.967
8621,Sabah,Ppd Papar,Menengah,SMK,XEA4264,Sekolah Menengah Kebangsaan Bongawan Ii,Peti Surat 18,89700,Bongawan,Luar Bandar,Kerajaan,569.0,39.0,Tiada,Tiada,115.88873,5.59917,14.59
8622,Sabah,Ppd Papar,Menengah,SMK,XEA4265,Sekolah Menengah Kebangsaan Pengalat Papar,Peti Surat 82,89607,Papar,Luar Bandar,Kerajaan,792.0,56.0,Tiada,Tiada,115.952544,5.749307,14.143
8623,Sabah,Ppd Tuaran,Menengah,SMK,XEA4301,Sekolah Menengah Kebangsaan Pekan Telipok,Peti Surat 241,89209,Tuaran,Luar Bandar,Kerajaan,936.0,61.0,Tiada,Ada,116.19618,6.09314,15.344
8624,Sabah,Ppd Tuaran,Menengah,SMK,XEA4302,Sekolah Menengah Kebangsaan Sri Nangka,Peti Surat 803,89208,Tuaran,Luar Bandar,Kerajaan,1051.0,68.0,Tiada,Tiada,116.23683,6.21076,15.456
8625,Sabah,Ppd Tuaran,Menengah,SMK,XEA4303,Sekolah Menengah Kebangsaan Taman Ria,Peti Surat 692,89207,Tuaran,Luar Bandar,Kerajaan,735.0,59.0,Tiada,Ada,116.210917,6.118333,12.458
8626,Sabah,Ppd Tuaran,Menengah,SMK,XEA4401,Sekolah Menengah Kebangsaan Tenghilan,Peti Surat 875,89208,Tuaran,Luar Bandar,Kerajaan,965.0,88.0,Tiada,Ada,116.33329,6.25747,10.966
8627,Sabah,Ppd Tuaran,Menengah,SMK,XEA4402,Sekolah Menengah Kebangsaan Sungai Damit,Peti Surat 232,89257,Tamparuli,Luar Bandar,Kerajaan,504.0,44.0,Tiada,Tiada,116.241,6.16515,11.455
8628,Sabah,Ppd Kudat,Menengah,SMK,XEA5001,Sekolah Menengah Kebangsaan Kudat,Peti Surat 353,89058,Kudat,Luar Bandar,Kerajaan,731.0,73.0,Tiada,Tiada,116.84882,6.88428,10.014
8629,Sabah,Ppd Kudat,Menengah,SMK,XEA5004,Sekolah Menengah Kebangsaan Sikuati,Peti Surat 355,89058,Kudat,Luar Bandar,Kerajaan,923.0,83.0,Tiada,Tiada,116.69511,6.89164,11.12
8630,Sabah,Ppd Kudat,Menengah,SMK,XEA5021,Sekolah Menengah Kebangsaan Banggi,Peti Surat 190,89058,Kudat,Luar Bandar,Kerajaan,880.0,57.0,Tiada,Ada,117.0728,7.13185,15.439
8631,Sabah,Ppd Kudat,Menengah,SMK,XEA5022,Sekolah Menengah Kebangsaan Pinawantai,Wdt 21,89050,Kudat,Luar Bandar,Kerajaan,952.0,71.0,Tiada,Ada,116.72754,6.74898,13.408
8632,Sabah,Ppd Kudat,Menengah,SMK,XEA5023,Sekolah Menengah Kebangsaan Kudat Ii,Peti Surat 505,89058,Kudat,Luar Bandar,Kerajaan,524.0,63.0,Tiada,Ada,116.84344,6.91634,8.317
8633,Sabah,Ppd Kudat,Menengah,SMK,XEA5024,Sekolah Menengah Kebangsaan Matunggong,Wdt No.117,89059,Kudat,Luar Bandar,Kerajaan,609.0,52.0,Tiada,Tiada,116.72584,6.74113,11.712
8634,Sabah,Ppd Kudat,Menengah,SMK,XEA5025,Sekolah Menengah Kebangsaan Sikuati Ii,"Wdt 100, Smk Sikuati Ii",89058,Kudat,Luar Bandar,Kerajaan,602.0,48.0,Tiada,Ada,116.69177,6.87439,12.542
8635,Sabah,Ppd Kudat,Menengah,SMK,XEA5026,Sekolah Menengah Kebangsaan Abd. Rahim Ii,Peti Surat 572,89058,Kudat,Luar Bandar,Kerajaan,580.0,45.0,Tiada,Ada,116.84118,6.91145,12.889
8636,Sabah,Ppd Kota Marudu,Menengah,SMK,XEA5101,Sekolah Menengah Kebangsaan Tandek,Peti Surat 153,89108,Kota Marudu,Luar Bandar,Kerajaan,1387.0,118.0,Tiada,Tiada,116.85418,6.53492,11.754
8637,Sabah,Ppd Kota Marudu,Menengah,SMK,XEA5102,Sekolah Menengah Kebangsaan Bengkongan,Peti Surat 454,89108,Kota Marudu,Luar Bandar,Kerajaan,762.0,58.0,Tiada,Tiada,116.717393,6.58308,13.138
8638,Sabah,Ppd Kota Marudu,Menengah,SMK,XEA5103,Sekolah Menengah Kebangsaan Bandau,Peti Surat 524,89108,Kota Marudu,Luar Bandar,Kerajaan,1015.0,64.0,Tiada,Ada,116.826425,6.495631,15.859
8639,Sabah,Ppd Kota Marudu,Menengah,SMK,XEA5104,Sekolah Menengah Kebangsaan Langkon,Beg Berkunci No. 5,89108,Kota Marudu,Luar Bandar,Kerajaan,642.0,52.0,Tiada,Tiada,116.70967,6.52863,12.346
8640,Sabah,Ppd Kota Marudu,Menengah,SMK,XEA5105,Sekolah Menengah Kebangsaan Kota Marudu Ii,Beg Berkunci 18,89108,Kota Marudu,Luar Bandar,Kerajaan,1018.0,91.0,Tiada,Ada,116.78352,6.51519,11.187
8641,Sabah,Ppd Kota Marudu,Menengah,SMK,XEA5106,Sekolah Menengah Kebangsaan Tandek 2,Peti Surat 93,89108,Kota Marudu,Bandar,Kerajaan,328.0,24.0,Tiada,Tiada,116.859045,6.576314,13.667
8642,Sabah,Ppd Pitas,Menengah,SMK,XEA5216,Sekolah Menengah Kebangsaan Pitas,Peti Surat 284,89100,Pitas,Luar Bandar,Kerajaan,1095.0,85.0,Tiada,Ada,117.03017,6.70859,12.882
8643,Sabah,Ppd Pitas,Menengah,SMK,XEA5217,Sekolah Menengah Kebangsaan Pinggan-Pinggan,Peti Surat 441,89108,Kota Marudu,Luar Bandar,Kerajaan,1135.0,85.0,Tiada,Tiada,116.94021,6.67153,13.353
8644,Sabah,Ppd Pitas,Menengah,SMK,XEA5218,Sekolah Menengah Kebangsaan Kanibungan,Peti Surat 151,89100,Pitas,Luar Bandar,Kerajaan,529.0,34.0,Tiada,Tiada,117.21922,6.65233,15.559
8645,Sabah,Ppd Pitas,Menengah,SMK,XEA5219,Sekolah Menengah Kebangsaan Telaga,Peti Surat 72,89100,Pitas,Luar Bandar,Kerajaan,349.0,34.0,Tiada,Tiada,117.07705,6.839833,10.265
8646,Sabah,Ppd Pitas,Menengah,SMK,XEA5220,Sekolah Menengah Kebangsaan Bongkol,Peti Surat 174,89100,Pitas,Luar Bandar,Kerajaan,353.0,28.0,Tiada,Tiada,117.16412,6.82788,12.607
8647,Sabah,Ppd Pitas,Menengah,SMK,XEA5221,Sekolah Menengah Kebangsaan Pitas Ii,Beg Berkunci No 4,89108,Kota Marudu,Luar Bandar,Kerajaan,807.0,72.0,Tiada,Tiada,117.07858,6.67793,11.208
8648,Sabah,Ppd Kota Belud,Menengah,SMK,XEA5327,Sekolah Menengah Kebangsaan Narinang,Peti Surat 110,89158,Kota Belud,Luar Bandar,Kerajaan,1434.0,114.0,Tiada,Ada,116.44982,6.21853,12.579
8649,Sabah,Ppd Kota Belud,Menengah,SMK,XEA5351,Sekolah Menengah Kebangsaan Taun Gusi,Peti Surat 81,89158,Kota Belud,Luar Bandar,Kerajaan,1024.0,101.0,Tiada,Ada,116.44581,6.41676,10.139
8650,Sabah,Ppd Kota Belud,Menengah,SMK,XEA5352,Sekolah Menengah Kebangsaan Usukan,Peti Surat 181,89158,Kota Belud,Luar Bandar,Kerajaan,1087.0,80.0,Tiada,Tiada,116.38801,6.40316,13.588
8651,Sabah,Ppd Kota Belud,Menengah,SMK,XEA5353,Sekolah Menengah Kebangsaan Pekan Kota Belud,Wdt 139,89159,Kota Belud,Luar Bandar,Kerajaan,1054.0,84.0,Tiada,Tiada,116.43403,6.35688,12.548
8652,Sabah,Ppd Kota Belud,Menengah,SMK,XEA5354,Sekolah Menengah Kebangsaan Tambulion,W.D.T 86,89158,Kota Belud,Luar Bandar,Kerajaan,878.0,59.0,Tiada,Tiada,116.46142,6.33215,14.881
8653,Sabah,Ppd Kota Belud,Menengah,SMK,XEA5355,Sekolah Menengah Kebangsaan Pekan Ii Kota Belud,Peti Surat 329,89158,Kota Belud,Luar Bandar,Kerajaan,992.0,76.0,Tiada,Tiada,116.41389,6.34897,13.053
8654,Sabah,Ppd Kota Belud,Menengah,SMK,XEA5356,Sekolah Menengah Kebangsaan Taun Gusi Ii,Beg Berkunci No 5,89159,Kota Belud,Luar Bandar,Kerajaan,689.0,52.0,Tiada,Tiada,116.489589,6.440216,13.25
8655,Sabah,Ppd Ranau,Menengah,SMK,XEA5401,Sekolah Menengah Kebangsaan Timbua,Peti Surat 145,89308,Ranau,Luar Bandar,Kerajaan,529.0,37.0,Tiada,Tiada,116.86011,6.11331,14.297
8656,Sabah,Ppd Ranau,Menengah,SMK,XEA5402,Sekolah Menengah Kebangsaan Bundu Tuhan,Peti Surat 242,89308,Ranau,Luar Bandar,Kerajaan,557.0,44.0,Tiada,Tiada,116.527617,5.984343,12.659
8657,Sabah,Ppd Ranau,Menengah,SMK,XEA5403,Sekolah Menengah Kebangsaan Kundasang,Peti Surat 105,89308,Ranau,Luar Bandar,Kerajaan,936.0,89.0,Tiada,Ada,116.57706,5.98867,10.517
8658,Sabah,Ppd Ranau,Menengah,SMK,XEA5404,Sekolah Menengah Kebangsaan Lohan,Peti Surat 197,89308,Ranau,Luar Bandar,Kerajaan,1519.0,122.0,Tiada,Tiada,116.70088,5.99456,12.451
8659,Sabah,Ppd Ranau,Menengah,SMK,XEA5405,Sekolah Menengah Kebangsaan Matupang Jaya,Peti Surat 466,89308,Ranau,Luar Bandar,Kerajaan,708.0,59.0,Tiada,Ada,116.81749,5.79085,12.0
8660,Sabah,Ppd Ranau,Menengah,SMK,XEA5406,Sekolah Menengah Kebangsaan Kemburongoh Ranau,Peti  Surat 924,89308,Ranau,Luar Bandar,Kerajaan,323.0,32.0,Tiada,Tiada,116.5549,5.9151,10.094
8661,Sabah,Ppd Ranau,Menengah,SMK,XEA5407,Sekolah Menengah Kebangsaan Ranau,Peti Surat 661,89308,Ranau,Luar Bandar,Kerajaan,929.0,66.0,Tiada,Tiada,116.67488,5.97536,14.076
8662,Sabah,Ppd Beaufort,Menengah,SMK,XEA6065,Sekolah Menengah Kebangsaan Beaufort,Peti Surat 291,89808,Beaufort,Luar Bandar,Kerajaan,842.0,92.0,Tiada,Ada,115.73153,5.35411,9.152
